# Long	Lat	Depth	Mag
-29.7992	-58.3305	75.4	4.4
-25.0377	-57.3821	35.02	4.5
-58.5222	-59.8266	10	4.8
-25.172	-56.1267	10	4.8
-27.3157	-56.0642	85.12	4.7
-26.3416	-60.0906	9.31	5
-28.674	-55.7646	88.72	4.7
-26.4053	-58.6598	174.76	4.6
-25.1371	-57.9746	56.87	4.8
-24.516	-56.913	28.7	4.5
-25.2473	-58.8623	59.14	4.4
-27.0712	-55.6818	34.97	4.4
-27.0246	-55.6785	35.16	4.3
-33.1938	-55.1927	22.03	4.9
-26.6858	-56.2908	62.8	4.9
-29.6456	-58.7954	68.16	4.4
-25.6931	-56.5117	10	5.6
-25.6329	-56.4899	43.26	4.7
-25.6049	-56.5292	35.02	4.8
-27.5635	-56.0108	130.49	4.2
-27.7504	-57.5304	282.66	4.5
-27.4157	-59.895	98.78	4.4
-27.4062	-56.2581	109.43	5.3
-27.3631	-56.2802	115.97	5
-27.3346	-55.5	34.81	4.6
-24.9279	-58.6818	10	4.3
-25.714	-57.8439	65.64	5.5
-28.5466	-55.3558	35.05	4.3
-30.2031	-55.7009	10	4.4
-24.8322	-58.0815	35	4.4
-25.2585	-57.7629	63.52	4.9
-25.7711	-59.3103	34.71	4.7
-23.6261	-57.0449	31.79	4.2
-26.9339	-55.9843	35	4.4
-26.4006	-58.9899	162.2	4.2
-27.754	-55.9234	134.49	4
-27.8927	-55.9325	107	4.5
-47.1233	-60.2814	11.07	6.1
-48.0602	-60.4381	15.56	4.5
-47.7237	-60.6725	9.99	4.3
-47.4815	-60.3067	10	4.4
-47.1501	-60.3034	10.09	4.6
-47.0621	-60.2627	9.97	6.9
-46.7083	-60.2836	10.05	5.4
-46.3204	-60.953	10	4.9
-46.4363	-60.5292	10	4.7
-46.8346	-60.3105	10.32	4.8
-46.5468	-60.3461	10	4.8
-46.4536	-60.4295	9.64	4.3
-47.0969	-60.4833	9.9	4.4
-46.3461	-60.5688	10.02	4.3
-46.5804	-60.1945	10.22	4.9
-46.5101	-60.4523	10	4.7
-46.8864	-60.2548	10	4.2
-46.5218	-60.305	10.2	4.8
-46.4116	-60.3089	10.04	4.3
-46.7656	-60.3288	10.39	4.5
-46.6442	-60.3275	10.75	4.7
-47.2097	-60.3443	10.01	5.2
-46.9017	-60.1085	10	4.2
-46.6131	-60.3479	10.03	4.1
-46.679	-60.2296	10	4.5
-46.6297	-60.2174	10	4.6
-46.4013	-60.3388	10	4.6
-46.5589	-60.1326	10	4.5
-46.2216	-60.0725	10	4.4
-46.8409	-60.2652	10	4.6
-46.592	-60.314	10	5
-46.3486	-60.3525	10	5.4
-46.4266	-60.2942	10.28	5.5
-46.4157	-60.3281	10	4.6
-46.1967	-60.3572	10	4.7
-46.1908	-60.3028	10	4.6
-46.6306	-60.2222	10	4.2
-45.9464	-60.1633	10	4.3
-46.965	-60.2353	10	4.4
-46.6105	-60.1872	10	4.1
-46.5801	-60.2307	10	4.7
-46.7025	-60.2999	10	4.4
-46.3687	-60.3474	10	5.5
-46.3394	-60.289	10	4.7
-46.5363	-60.2543	10	4.9
-46.4422	-60.0681	10	4.1
-27.231	-56.1292	95.24	4.2
-26.3525	-58.574	179.08	4.2
-47.5158	-60.2408	10	4.3
-46.4011	-60.2738	10	7.7
-45.2114	-60.4778	15.57	5.8
-45.4035	-60.5715	13.07	5.1
-45.9526	-60.6391	10	5.3
-47.1898	-60.2388	10	5.1
-44.2953	-60.5642	10	4.8
-44.9238	-60.4291	14.6	5.2
-43.3836	-60.6307	10	4.6
-46.7839	-60.2105	10	5.1
-42.9616	-60.6414	15.03	4.6
-42.5394	-60.637	14.86	4.6
-43.0906	-60.6455	15.47	4.8
-43.6903	-60.3952	14	4.7
-44.3589	-60.615	15.11	4.9
-46.3606	-60.4207	10	4.7
-45.2019	-60.4754	18.89	5.2
-45.9942	-60.1465	10	4.5
-43.7159	-60.3969	15.49	4.4
-46.1746	-60.3856	10	4.4
-42.5432	-60.526	14.66	4.6
-43.325	-60.4265	14.52	4.7
-45.7522	-60.5243	14.99	4.5
-46.6804	-60.4598	10	4.7
-44.8901	-60.3723	14.26	4.7
-46.1861	-60.305	10	4.6
-44.7989	-60.7928	10	4.2
-43.7009	-60.2369	10	4.3
-45.5718	-61.0153	10	4.5
-44.6246	-60.5676	10	4.3
-43.8754	-60.326	10	4.5
-46.2507	-60.4901	10	4.4
-45.8272	-60.3835	18.42	4.5
-44.0185	-60.3128	10	4.6
-43.3312	-60.4005	14.15	4.7
-44.9234	-60.4525	15.08	4.2
-43.1172	-60.38	12.13	4.4
-46.925	-60.2955	10	4.6
-44.8133	-60.4231	10	5.2
-43.8993	-60.2695	10	4.9
-45.6843	-60.0939	14.59	4.5
-42.5189	-60.7038	14.27	4.4
-43.101	-60.3441	10	4.8
-45.1761	-60.3471	19.45	4.3
-42.0575	-60.7293	15.38	4.3
-43.5224	-60.2207	14.69	4.2
-43.5176	-60.4286	10	4.9
-46.7021	-60.2964	10	5.2
-46.4103	-60.596	10	4.6
-45.3291	-60.6705	13.27	4.5
-45.7102	-60.1835	10	4.5
-43.6758	-60.2755	14.44	4.3
-45.066	-60.3362	10	4.6
-45.8132	-60.2496	10	4.7
-43.1362	-60.4173	10	4.9
-44.9341	-60.3382	15.14	4.9
-45.0992	-60.3465	10	4.7
-44.6158	-60.6308	14.07	4.1
-42.4518	-60.5878	14.02	4.3
-45.9726	-60.3167	10	4.2
-42.0582	-60.6454	15.07	4.5
-43.3257	-60.2886	12.91	4.2
-44.3839	-60.526	10	5.7
-45.3458	-60.3765	15.08	4.4
-43.8018	-59.8998	15.02	4.1
-45.2151	-60.4372	14.97	4.4
-42.9855	-60.3468	14.9	4.3
-44.8295	-60.227	14.83	4.5
-45.4416	-60.3452	15.08	4.2
-45.2308	-60.4037	10	5.2
-45.2892	-60.6497	14.6	4.6
-44.3612	-60.3172	15.18	4.7
-43.9947	-60.6606	15.02	4.8
-45.1079	-60.2606	14.68	4.7
-47.2191	-60.0094	10	4.4
-43.2651	-60.3799	15.04	4.7
-45.3393	-60.289	14.95	4.7
-45.0456	-60.3611	15.08	5
-42.9112	-60.3539	14.49	4.6
-42.7767	-60.4833	16.78	4.8
-43.3071	-60.4434	15.84	4.9
-43.4892	-60.4592	13.72	4.8
-43.4206	-60.4169	14.32	4.7
-44.9984	-60.3355	18.91	5
-45.0461	-60.4393	15.96	4.9
-43.7797	-60.3577	15.64	4.9
-44.5623	-60.2558	10	4.3
-43.612	-60.5074	14.02	4.7
-44.1377	-60.0723	14.95	4.2
-46.9321	-60.2236	10	4.7
-42.8607	-60.4098	15.16	5
-42.5479	-60.4929	12.07	4.7
-43.2791	-60.476	14.09	4.7
-43.0157	-60.443	14.96	4.7
-45.7537	-60.2712	15.16	4.7
-42.304	-60.0986	15.02	4.7
-45.1714	-60.8616	14.6	4.6
-42.9849	-60.4301	14.3	4.5
-43.2956	-60.3007	14.49	4.6
-46.5135	-60.2036	10	4.7
-43.4332	-60.3198	14.6	4.8
-44.0446	-60.3852	15.07	4.5
-44.8597	-60.2172	14.68	4
-44.0189	-60.1944	13.7	4.7
-45.1906	-60.2372	14.65	4.3
-45.6931	-60.3249	10	4.5
-45.8514	-60.3906	10	4.7
-42.7122	-60.4523	10	4.4
-46.8413	-60.1976	10	4.6
-45.2146	-60.1889	10	4.7
-46.5054	-60.2869	10	4.8
-44.8891	-60.3538	10	4.7
-43.9285	-60.3453	10	4.6
-44.545	-60.6882	10	4.3
-45.4122	-60.8452	10	4.6
-45.7966	-60.3339	10	4.4
-46.7286	-60.2986	10	4.6
-42.3673	-60.9912	10	4.5
-42.3059	-60.542	10	4.4
-46.7607	-60.129	10	4.2
-43.7801	-60.324	10	4.5
-46.6996	-60.1455	10	4.4
-42.9833	-60.4235	10	4.4
-42.7224	-60.2514	10	4.4
-47.5182	-60.4071	10	4.2
-41.9964	-60.5069	14.75	4.6
-46.6626	-60.3373	10	4.6
-47.5082	-60.4294	10	4.4
-45.1635	-60.3312	16.83	4.4
-44.5427	-60.3471	15.13	4
-46.5159	-60.0618	10.05	4.2
-43.6761	-60.377	17.97	4.9
-43.5614	-60.3951	17.81	4.8
-43.7671	-60.4143	15.02	4.4
-42.4397	-60.6397	16.21	4.9
-45.6445	-60.2193	10	4
-43.0781	-60.5191	10	5
-43.4202	-60.4852	15.61	5.2
-42.4041	-60.5869	10	4
-43.3943	-60.2641	10	4.4
-42.6884	-60.5718	14.02	5.1
-43.3796	-60.4104	13.2	4.6
-44.0053	-60.3223	10	4.2
-45.3148	-60.2883	14.94	4.6
-42.2723	-60.6723	15.02	4.4
-46.5968	-60.2805	9.84	4.5
-43.9107	-60.3101	10	4.8
-45.5051	-60.0975	10	4.5
-43.334	-60.3003	15	4.6
-44.9959	-60.2643	14.56	5
-45.3552	-60.3057	10	4.6
-46.5746	-60.2557	10	4.3
-42.6985	-60.6286	15.16	4.6
-47.0218	-60.1169	10	4.4
-43.6704	-60.294	14.98	4.3
-45.4769	-60.2805	12.36	4.6
-47.2176	-60.141	11.67	4.3
-46.9432	-60.2769	9.81	4.4
-28.4107	-55.1534	35	4.6
-43.5254	-60.2931	14.93	4.6
-44.7593	-60.46	9.18	4.4
-29.0797	-55.5092	39.35	4.6
-43.0845	-60.4425	14.83	4.6
-25.8656	-55.9081	51.56	4.8
-25.9233	-55.9731	51.75	4.5
-25.9051	-55.9155	51	4.9
-42.964	-60.6568	14.46	4.4
-43.2709	-60.4583	10.13	4.8
-47.1089	-60.3645	10	4.9
-43.5836	-60.3548	10	4.5
-47.3938	-60.2938	10	4.8
-26.7813	-55.3572	46.27	4.8
-25.0259	-58.8621	35.26	4.3
-42.5136	-60.9465	10	4.3
-45.1247	-60.2463	10	4.5
-46.9638	-60.3148	10.09	4.4
-45.8147	-60.3085	10	4.6
-45.1758	-60.1697	10	4.3
-46.6238	-60.2217	10	4.7
-25.2727	-57.6843	22.94	5.3
-46.536	-60.4202	10	4.5
-44.5936	-60.5918	10	4.5
-25.2231	-56.8411	49.48	4.4
-25.2754	-56.9709	50.14	4.6
-44.9179	-60.174	17.5	4.9
-55.334	-54.3401	11.63	5.4
-55.4014	-54.0439	14.86	4
-54.9796	-54.0272	10.01	5.6
-55.0033	-53.9451	11.78	7
-54.9168	-54.4356	12.46	4.9
-55.2804	-54.23	15.73	5.4
-54.8217	-54.1288	10.04	4.1
-53.9107	-53.8708	14.83	6
-55.2521	-54.2972	10	4.6
-55.6942	-54.7668	10	4
-54.7321	-54.1556	14.42	4.5
-54.6066	-53.8829	10	4.6
-45.4486	-60.1217	10	4.3
-47.3553	-60.3707	10	4.9
-54.2042	-54.1193	10	4.3
-42.676	-60.6338	10	4
-45.3065	-60.3187	16.04	4.7
-54.6504	-54.0405	10.87	4.3
-27.7331	-55.9929	99.83	4.3
-45.2722	-60.2216	14.51	4.6
-29.7742	-55.421	37.62	4.9
-47.1394	-60.4486	9.85	4.5
-45.1606	-60.3204	14.6	4.5
-46.7439	-60.2982	10	4.3
-45.1561	-60.2884	13.4	4.7
-44.7644	-60.4237	15.68	4.5
-25.4549	-56.6006	31.87	5
-25.4958	-56.6602	49.25	4.6
-25.9048	-56.8293	35.04	4.5
-43.0403	-60.3479	10	4.2
-25.5948	-56.6139	35.24	4.4
-42.5028	-60.4443	7.32	4.8
-29.8345	-55.388	35	4.5
-46.644	-60.2393	10.01	4
-42.5742	-60.607	12.58	4.7
-26.2923	-57.8865	115.19	4.2
-22.9528	-60.914	10	5.1
-27.0338	-55.632	32.03	4.7
-48.9531	-60.2293	10	4.4
-47.444	-60.2987	10	4.4
-27.4717	-55.9938	37.34	4.7
-27.5461	-56.1999	100.48	4.4
-49.0324	-60.2739	15.52	4.5
-26.6173	-60.9401	10	4.6
-41.8761	-60.7895	15.18	4.9
-45.3515	-60.3393	10	4.3
-27.2362	-55.7332	84.23	4.3
-23.9615	-58.0627	25.25	4.4
-24.9252	-60.7782	26.83	4.3
-43.0709	-60.4676	15.18	4.8
-32.5032	-55.5755	13.64	5.2
-46.9894	-60.4058	10	4.1
-29.5804	-55.3377	11.31	4.6
-27.4474	-56.4459	95.95	4.6
-46.6259	-60.2812	10	4.4
-27.117	-55.7413	35	4.5
-25.9806	-56.1371	19.01	5.1
-48.9352	-60.3575	16.98	4.7
-48.7457	-60.32	15.01	4.7
-48.9303	-60.3869	15.06	4.8
-48.9876	-60.3164	10	4.7
-25.2502	-59.5045	10	4.4
-47.1662	-60.3078	10	4.6
-47.1911	-60.0425	10.01	4.6
-42.4821	-60.7465	12.78	4.9
-27.7268	-56.1366	93.7	4.3
-25.1742	-58.4717	9.92	4.6
-25.1864	-56.8341	58.48	4.8
-33.0541	-55.5522	14.92	4.5
-27.6253	-56.1218	98.43	4.4
-47.1291	-60.2242	13	4.7
-27.3938	-55.3672	40.28	4.2
-27.2806	-55.3339	41.85	4.4
-27.5827	-56.2002	117.97	4.3
-26.6696	-56.9651	124.37	4.3
-26.2237	-59.5494	104.84	5
-54.4687	-54.2701	16.39	4.5
-47.2173	-60.2351	10	4.5
-26.1186	-56.011	10	4.2
-47.611	-60.3456	10	4.9
-25.674	-58.8531	26.93	4.4
-25.663	-59.4811	41.28	4
-44.398	-60.4253	10	4.4
-24.7562	-60.9548	33.37	4.5
-26.7803	-56.9656	120.25	4.6
-47.0875	-60.3369	9.81	4.5
-25.8187	-59.8669	64.8	4.9
-27.6772	-55.9434	103.48	4.3
-27.0527	-55.2925	10	4.1
-26.7893	-60.211	32.49	4.5
-25.0426	-58.8434	40.39	4.3
-27.3391	-56.8269	129.97	6.1
-26.7529	-61.0224	14.8	4.4
-50.8182	-60.6768	10	4.4
-26.4895	-56.3253	10	4.6
-25.1592	-58.0131	45.91	4
-27.6158	-59.8367	155.11	4.4
-47.6428	-52.8396	10	4.3
-23.5524	-59.6501	30.88	4.8
-45.1914	-60.4256	23.93	5.7
-28.4082	-55.424	31	4.8
-27.7686	-55.8951	35	4.4
-28.5091	-55.4704	34.96	4.3
-26.815	-60.2831	56.38	4.7
-27.0381	-56.1184	93.72	4.2
-46.7705	-60.3267	10	4.7
-23.6856	-57.4071	31.4	4.7
-46.1479	-54.3878	10	4.3
-47.2746	-60.2444	10	5.5
-47.1744	-60.2989	10	4.3
-59.9734	-59.4033	15.01	5.1
-27.8323	-56.1945	108.63	4.8
-48.9243	-60.1882	10	4.6
-59.7721	-59.4596	10	5.3
-59.7762	-59.5086	10	4.7
-26.4564	-56.3946	42.43	4.3
-24.9492	-56.7764	10	4.6
-28.0833	-56.0435	143.95	4.7
-26.0613	-55.888	35	4.6
-26.5703	-56.552	105.19	4.9
-27.3222	-56.881	113.95	4.2
-25.983	-57.6948	60.2	4.5
-28.0957	-61.3252	13.37	4.4
-26.8939	-60.7469	10	4.2
-26.9637	-60.785	10	4.4
-23.5291	-57.6234	31.07	4.4
-27.0384	-60.7149	10	5.1
-27.0453	-60.9418	13.98	4.6
-26.693	-60.6278	22.71	4.7
-20.1336	-60.855	11.86	4.4
-25.9759	-56.1932	9.83	4.8
-27.4316	-55.9699	87.88	4.5
-25.7647	-55.378	10	4.3
-27.3782	-56.0422	96.96	4.3
-25.9762	-59.9059	10	4.3
-27.8891	-55.9657	140.65	4.1
-32.3157	-53.1677	5.96	5.8
-25.0552	-59.3168	35	4.5
-27.591	-56.4779	118.91	4.5
-27.4878	-56.1826	99.26	4.8
-25.3287	-60.731	10	5.5
-24.5851	-59.2546	27.99	4.6
-25.7036	-56.7432	58.02	4.4
-24.8015	-57.0168	10	4.6
-25.0331	-57.0498	40.55	4
-24.963	-57.0311	46.67	4.3
-25.7568	-57.2603	35	4
-27.834	-55.89	111.26	4.2
-25.7377	-58.9556	34.64	4.6
-24.8498	-60.1681	10	4.9
-31.9916	-54.8469	12.18	4.7
-47.033	-60.2426	10	4.1
-26.6016	-59.4948	94.9	4.7
-24.5022	-56.9255	10	5.1
-27.221	-55.673	35	4.4
-28.2822	-55.5415	13.44	5.4
-28.0458	-55.4328	34.85	4.7
-25.7747	-59.4257	15.34	4.5
-26.1414	-59.6641	35	5.4
-26.4873	-59.8481	12.24	4.4
-27.0245	-55.7601	27.67	4.7
-28.0744	-56.0208	117.36	4.4
-27.4225	-56.1626	107.93	5
-28.2239	-55.5249	17.09	4.4
-27.5936	-56.0056	117.82	4.6
-24.5015	-56.266	45.6	4.5
-47.2257	-60.1636	10	4.4
-47.0338	-60.1055	10	4.4
-26.2836	-59.8585	93.98	4.4
-29.2206	-55.2698	17.13	4.4
-25.0498	-55.6803	52.72	4.7
-24.7845	-56.8575	10	4.7
-25.0213	-56.8739	10	4.8
-25.0594	-56.9375	9.7	5.3
-24.8781	-56.8739	4.01	4.7
-24.9956	-56.9228	10	4.5
-24.51	-56.8671	10	4.4
-28.2208	-54.688	35.09	4.2
-25.7242	-56.4763	35	4.1
-55.2268	-54.2618	10	4.6
-56.027	-54.3686	10	4.5
-27.8393	-55.9664	85.37	4.3
-27.534	-56.2451	90	5.5
-24.8059	-57.0277	41.6	4.7
-29.5396	-59.5382	10	4.3
-24.9198	-56.9868	10	5.4
-24.6277	-56.9634	10	4.3
-25.1188	-56.9804	62.12	4.5
-25.1486	-57.0334	10	5.7
-24.9889	-56.9261	35	4.6
-24.9838	-56.9142	36.5	4.3
-24.9169	-56.9065	26.29	4.4
-25.2358	-57.0689	51.61	5
-25.1218	-57.0502	52.86	4.7
-24.7625	-56.8762	21.45	4.7
-25.9293	-57.8465	106.96	5.1
-24.9234	-57.0178	52.1	4.2
-27.9069	-56.0289	120.3	4.2
-28.2771	-55.3968	7	5.5
-24.6953	-57.3951	35	4.5
-47.1764	-60.0887	10	4.6
-29.6097	-55.2171	35.88	4.8
-27.939	-55.9096	132.56	4.2
-25.426	-59.7649	34.98	4.7
-25.534	-58.9791	35	4.9
-25.4583	-57.9911	35	4.1
-28.358	-55.4288	10	4.9
-51.6697	-61.042	10	5
-52.2168	-61.1357	10	4.8
-27.8797	-55.9727	132.85	4.3
-27.9472	-60.4547	10	4.5
-24.4098	-58.3479	30.09	4.5
-26.0862	-56.9046	88.35	4.4
-27.8137	-60.4512	46.63	4.7
-27.4191	-60.5087	30.26	4.7
-26.3278	-59.8297	87.37	4.6
-55.655	-54.5186	14.12	4.4
-26.8146	-55.5709	10	4.4
-27.4858	-56.2067	122.94	4.6
-27.3062	-55.9047	84.07	4.6
-27.896	-55.4427	26.06	4.6
-26.229	-59.6421	102.72	4.8
-25.1736	-57.953	35.06	4.9
-25.1499	-57.9489	35	4.3
-25.1298	-57.9403	35	4.1
-27.5874	-55.9859	80.83	4.6
-27.7608	-56.0371	134.14	4.3
-27.5236	-55.8602	124.02	4.1
-31.995	-54.8978	10	4.7
-26.5568	-60.5906	51.99	4.8
-28.3669	-55.4703	8	6.9
-28.3199	-55.4519	10	5.2
-28.5257	-55.2938	10	4.4
-28.2911	-55.4467	10	5.1
-28.6367	-55.3098	10	4.6
-28.5582	-55.2896	10	4.7
-28.5067	-55.3771	10	5.1
-28.2413	-55.2261	10	4.7
-28.4179	-55.2615	10	4.7
-28.4973	-55.2961	10	4.5
-28.4525	-55.4077	10	4.5
-28.6363	-55.3617	10	4.5
-28.3571	-55.2565	10	4.7
-28.3206	-55.2322	10	4.6
-27.9824	-55.246	10	4.6
-28.3887	-55.5549	6.1	4.4
-27.1277	-54.8261	10	4.4
-28.1229	-55.2682	10	4.2
-28.1168	-55.353	10	4.7
-28.5641	-55.3049	10	4.5
-28.651	-55.2779	10	4.5
-28.0067	-55.3423	10	4.6
-27.7942	-55.2772	10	4.4
-28.0174	-55.3324	10	4.6
-28.12	-55.0932	10	4.3
-29.5352	-55.262	10	4.3
-28.4994	-55.2343	10	4.2
-28.3527	-55.4251	10	4.6
-28.0719	-55.318	20.07	4.1
-27.8553	-55.2645	10	4.6
-28.5365	-55.1285	10	4.1
-28.2263	-55.2117	14.69	4.3
-28.1574	-55.2718	10	4.5
-28.6098	-55.3858	16.87	4.8
-28.1046	-55.3053	16.01	5.1
-28.2046	-55.2703	10	4.6
-28.0158	-55.3379	10	4.3
-28.0676	-55.2905	10	4.6
-28.0598	-55.3201	19.52	4.2
-28.0742	-55.3239	19.78	4.6
-28.0687	-55.3135	20.1	4.9
-28.041	-55.3133	10	4.5
-28.2598	-55.2145	7.7	4.5
-28.1792	-55.2796	15.45	4.6
-28.2172	-55.2676	10	4.9
-28.106	-55.4067	10	5.8
-27.978	-55.3451	21.12	4.8
-28.1075	-55.3584	10	6
-28.2652	-55.4153	6.27	5
-28.0734	-55.3305	14.46	4.6
-27.7356	-55.3355	10	4.5
-27.8985	-55.3068	10	4.5
-28.0257	-55.438	15.74	4.6
-27.8094	-55.1961	10	4.5
-28.1801	-55.3223	20.77	4.8
-28.0586	-55.3354	10	4.4
-28.1461	-55.2659	10	4.8
-28.1303	-55.3746	21.75	4.5
-28.1048	-55.5521	10	4.4
-54.9967	-54.2349	10	4.8
-28.2986	-55.3352	10	5.1
-28.6588	-55.2265	10	4.3
-27.8658	-55.4142	10	4.5
-28.0429	-55.3349	10	4.8
-28.4456	-55.3811	10	4.7
-28.0254	-55.2822	10	4.5
-27.9012	-55.3255	10	4
-28.0971	-55.2976	10	4.8
-27.7944	-55.3637	17.65	4.4
-27.6913	-55.2872	10	4.7
-28.2316	-55.2809	10.34	4
-27.9765	-55.2995	10	4.3
-27.9818	-55.3172	10	4.7
-28.7541	-55.1892	10	4.3
-28.6732	-55.1919	10	4.3
-28.6342	-55.1066	10	4.3
-27.2431	-55.2452	10	4.4
-27.0785	-55.2936	10	4.3
-28.1552	-55.2448	10	4.2
-28.2044	-55.3134	10	4.3
-27.0819	-55.3194	10	4.2
-28.5449	-55.3882	10	4.1
-27.8831	-55.3204	10	4.2
-28.2381	-55.2326	16.32	4.4
-28.0829	-55.3499	10	4.5
-27.8951	-55.2938	10	4.6
-28.0442	-55.2544	10	4.6
-27.894	-55.3672	10	4.3
-27.6913	-55.3755	10	4.5
-28.2157	-55.2699	10	4.4
-28.1382	-55.2828	27.9	4.4
-27.8746	-55.2725	14.39	4.8
-28.1517	-55.2895	10	4
-28.2698	-55.2196	10	5
-25.7798	-57.494	84.78	4.5
-27.9001	-55.3606	15.63	4.3
-26.2827	-59.5983	35	4.4
-29.1786	-55.4435	10	4.5
-27.8433	-55.3664	10	4.3
-27.9531	-55.461	10	4.2
-29.8676	-55.4486	10	4.1
-27.9583	-55.8717	10	4.1
-27.8709	-55.3628	10	4.6
-28.1612	-55.306	10	4.5
-27.9537	-55.3067	10	4.1
-28.9937	-55.2419	20.2	4.8
-28.1653	-55.3539	21.46	4.4
-29.0412	-55.2131	10	4.3
-28.3234	-55.4097	10	4.1
-27.9943	-55.2982	10	4.7
-28.4091	-55.1198	10	4.2
-29.1717	-55.5316	16.95	4.4
-27.9758	-55.3145	10	4.6
-28.3906	-55.3646	10	5.1
-27.6425	-55.2263	36.49	4.5
-28.0087	-55.4044	36.25	4.7
-28.1136	-55.2698	28.59	4.4
-27.7136	-55.3215	14.29	4.6
-27.829	-55.1887	10	4.9
-25.1958	-58.8507	13.15	4.7
-28.0783	-55.4242	10	4.1
-28.0168	-55.4215	10	4.3
-29.2228	-55.3598	37.25	4.5
-28.9016	-55.5781	10	4.3
-28.0555	-55.3717	10	4.1
-28.2257	-55.2798	30.79	4.5
-28.5665	-55.4561	29.01	4.4
-28.3464	-55.2488	10	4.8
-75.7537	-51.0042	12.34	4.7
-26.6206	-56.2242	50.51	4.7
-27.9709	-55.4163	6	5.6
-27.9661	-55.413	10	4.6
-27.9186	-55.3411	10	5.6
-27.7917	-55.3556	10	4.7
-28.9035	-55.5458	60.07	4.5
-28.102	-55.2917	10	4.7
-28.2744	-55.4621	10	4.6
-28.0206	-55.2827	10	4.5
-27.5119	-55.3687	17.25	4.1
-28.2225	-55.3968	10	4.4
-27.3825	-55.5892	28.57	4.4
-27.7372	-55.4819	10	4.3
-27.8483	-55.4971	31.45	4
-27.4744	-55.4229	25.03	4.6
-27.4389	-55.3673	18.08	4.8
-28.61	-56.1365	10	4.4
-27.3965	-55.4463	18.01	4.1
-25.1042	-58.0338	58.01	4.6
-28.0794	-55.1608	10	4.1
-74.5213	-52.0083	14.94	4.8
-28.1334	-55.396	10	4.5
-27.243	-55.3641	10	4.4
-27.5818	-56.1428	108.42	4.8
-24.5849	-53.2954	10	4.7
-27.5085	-55.3643	12.19	5
-27.6692	-55.5365	24.48	5.4
-26.998	-55.8351	10	4.5
-25.9655	-58.0324	119.74	4.9
-28.3088	-55.4278	7.24	5.6
-29.5649	-55.4991	13.57	4.2
-28.1879	-55.2996	6.81	4.6
-28.3484	-55.5532	10	5
-27.4661	-55.2681	10	4.2
-29.5204	-55.5329	10	4.5
-27.4037	-55.3237	10	4.8
-26.4861	-60.208	68.79	4.6
-27.9655	-55.2901	10	4.7
-28.7165	-55.2121	10	4.5
-26.924	-56.4134	108.78	4.7
-30.2663	-55.2309	32.44	4.7
-27.6072	-56.042	158.43	4.2
-28.4002	-55.3831	11.08	4.3
-27.6978	-55.9721	103.82	4.2
-25.4111	-59.253	35.53	4.3
-28.0274	-55.3759	35.33	5.1
-27.9951	-55.3405	10	4.6
-26.9218	-60.5522	52.53	4.7
-25.192	-59.7096	35	4.8
-41.5098	-60.7265	13.44	4.5
-41.6622	-60.8145	14.88	4.3
-28.2695	-55.4081	45.18	4.1
-25.6681	-59.3775	35	4.4
-28.1029	-55.2763	18.11	4.6
-28.5152	-55.323	10.5	5.5
-28.6463	-55.2115	39.52	4.1
-28.6049	-55.1967	10	4.2
-67.1796	-57.0234	10	4.4
-28.0546	-55.9495	135.29	4.8
-28.3478	-55.2768	10	4.4
-28.4995	-55.2454	10	4.2
-27.1582	-59.9072	86.16	4.5
-29.222	-55.5949	10	4.5
-29.234	-55.5579	17.27	4.7
-29.4001	-55.7779	35.19	4.5
-47.5359	-60.2226	10	4.4
-27.6824	-55.972	106.32	4.2
-29.5992	-55.717	10	4.4
-32.2439	-53.2257	10	5.1
-24.9242	-58.8507	10	4.6
-59.7133	-62.6478	15.21	4.4
-27.1519	-60.7408	35	4.3
-27.5228	-60.2077	31.4	4.8
-28.2268	-55.3771	14.39	4.6
-27.8341	-56.0832	114.65	4.8
-59.6601	-62.6924	15.46	4.8
-25.3963	-59.6183	10	4.5
-28.17	-55.2741	10	5.1
-27.7733	-55.203	10	4.1
-27.7016	-55.1361	10	4.6
-26.2968	-56.9038	102.51	4.8
-28.0247	-55.265	10	4.7
-60.604	-62.5539	38.25	4.2
-59.8503	-62.7018	10	4.9
-59.9753	-62.6447	10	4.4
-26.6703	-56.0232	35	4.7
-59.8108	-62.7448	14.65	4.8
-27.3092	-56.2357	131.73	4.7
-60.0884	-62.5868	10	4.4
-26.3818	-54.9957	10	4.2
-27.048	-56.0028	64.49	4.4
-27.7792	-56.0228	109.33	5.7
-27.8831	-55.3974	29.75	4.7
-27.51	-56.0722	128.31	4.3
-26.2421	-59.6573	106.23	4.8
-27.2433	-55.6843	46.51	4.6
-26.1793	-59.6813	35	5
-27.5968	-56.023	119.63	5.1
-25.8331	-61.0057	10	4.8
-29.205	-55.4709	10	4.5
-29.7595	-55.528	28.97	4.7
-24.2198	-60.7627	32.26	4.5
-28.3208	-55.5144	10	4.4
-26.0956	-60.092	35	4.6
-27.6776	-55.9415	92.59	4.4
-59.7797	-62.5605	10	4.4
-56.9217	-61.654	10	4.1
-56.8817	-61.8671	12.78	4.8
-26.6503	-56.038	10	4.5
-27.2531	-56.2722	132.85	4.5
-49.8313	-60.4405	10	4.8
-23.686	-58.9789	10	4.4
-27.476	-59.8939	97.19	4.5
-43.1277	-60.7741	12.33	4.7
-50.006	-60.3595	10	4.9
-49.8317	-60.2715	10	4.4
